Tags	GO ID	GO Name	GO Category	Size	ES	NES	Nominal p-val	FDR q-val	FWER p-val	Rank at Max	Leading Edge
[TOP, DETAILS]	GO:0002181	cytoplasmic translation	BIOLOGICAL_PROCESS	111	0.43696752	5.063219	0.0	0.0	0.0	740	tags=87%, list=47%, signal=152%
[TOP, DETAILS]	GO:0042254	ribosome biogenesis	BIOLOGICAL_PROCESS	52	0.48440716	4.1114187	0.0	0.0	0.0	689	tags=90%, list=43%, signal=155%
[TOP, DETAILS]	GO:0006412	translation	BIOLOGICAL_PROCESS	169	0.27812323	3.9884133	0.0	0.0	0.0	740	tags=72%, list=47%, signal=120%
[BOTTOM, DETAILS]	GO:0060284	regulation of cell development	BIOLOGICAL_PROCESS	143	-0.29882255	-3.9746695	0.0	0.0	0.0	878	tags=83%, list=55%, signal=168%
[BOTTOM, DETAILS]	GO:0045595	regulation of cell differentiation	BIOLOGICAL_PROCESS	166	-0.2701631	-3.9669058	0.0	0.0	0.0	878	tags=80%, list=55%, signal=160%
[TOP, DETAILS]	GO:0043043	peptide biosynthetic process	BIOLOGICAL_PROCESS	175	0.27740628	3.9296508	0.0	0.0	0.0	740	tags=71%, list=47%, signal=119%
[BOTTOM, DETAILS]	GO:0051960	regulation of nervous system development	BIOLOGICAL_PROCESS	136	-0.29879123	-3.8897774	0.0	0.0	0.0	885	tags=83%, list=56%, signal=172%
[BOTTOM, DETAILS]	GO:0050767	regulation of neurogenesis	BIOLOGICAL_PROCESS	109	-0.3023421	-3.6375113	0.0	0.0	0.0	878	tags=83%, list=55%, signal=174%
[BOTTOM, DETAILS]	GO:0044087	regulation of cellular component biogenesis	BIOLOGICAL_PROCESS	105	-0.3002574	-3.4883485	0.0	0.0	0.0	885	tags=84%, list=56%, signal=177%
[TOP, DETAILS]	GO:0022613	ribonucleoprotein complex biogenesis	BIOLOGICAL_PROCESS	90	0.31594205	3.4703407	0.0	6.329113E-5	0.001	689	tags=73%, list=43%, signal=122%
[BOTTOM, DETAILS]	GO:0022603	regulation of anatomical structure morphogenesis	BIOLOGICAL_PROCESS	105	-0.293565	-3.457192	0.0	0.0	0.0	910	tags=85%, list=57%, signal=186%
[BOTTOM, DETAILS]	GO:0034330	cell junction organization	BIOLOGICAL_PROCESS	111	-0.2915154	-3.439332	0.0	0.0	0.0	885	tags=83%, list=56%, signal=175%
[BOTTOM, DETAILS]	GO:0051493	regulation of cytoskeleton organization	BIOLOGICAL_PROCESS	57	-0.37615964	-3.3609939	0.0	0.0	0.0	900	tags=93%, list=57%, signal=207%
[BOTTOM, DETAILS]	GO:0034329	cell junction assembly	BIOLOGICAL_PROCESS	84	-0.3161702	-3.3411098	0.0	0.0	0.0	885	tags=86%, list=56%, signal=184%
[BOTTOM, DETAILS]	GO:0033043	regulation of organelle organization	BIOLOGICAL_PROCESS	107	-0.27587166	-3.3163173	0.0	0.0	0.0	882	tags=81%, list=56%, signal=171%
[TOP, DETAILS]	GO:0006364	rRNA processing	BIOLOGICAL_PROCESS	27	0.52669615	3.2360017	0.0	5.2742616E-5	0.001	646	tags=93%, list=41%, signal=154%
[BOTTOM, DETAILS]	GO:0045596	negative regulation of cell differentiation	BIOLOGICAL_PROCESS	53	-0.38389823	-3.2092128	0.0	0.0	0.0	639	tags=77%, list=40%, signal=125%
[BOTTOM, DETAILS]	GO:0098609	cell-cell adhesion	BIOLOGICAL_PROCESS	45	-0.40642133	-3.2066348	0.0	0.0	0.0	784	tags=89%, list=49%, signal=171%
[TOP, DETAILS]	GO:0016072	rRNA metabolic process	BIOLOGICAL_PROCESS	27	0.52669615	3.1704695	0.0	4.5207955E-5	0.001	646	tags=93%, list=41%, signal=154%
[BOTTOM, DETAILS]	GO:0010720	positive regulation of cell development	BIOLOGICAL_PROCESS	69	-0.33012125	-3.15437	0.0	0.0	0.0	718	tags=77%, list=45%, signal=134%
[BOTTOM, DETAILS]	GO:0048667	cell morphogenesis involved in neuron differentiation	BIOLOGICAL_PROCESS	159	-0.22309403	-3.1395679	0.0	0.0	0.0	909	tags=77%, list=57%, signal=163%
[BOTTOM, DETAILS]	GO:0007155	cell adhesion	BIOLOGICAL_PROCESS	70	-0.3218765	-3.1306777	0.0	0.0	0.0	804	tags=81%, list=51%, signal=158%
[BOTTOM, DETAILS]	GO:0022610	biological adhesion	BIOLOGICAL_PROCESS	71	-0.32482746	-3.1290762	0.0	0.0	0.0	804	tags=82%, list=51%, signal=158%
[BOTTOM, DETAILS]	GO:0045216	cell-cell junction organization	BIOLOGICAL_PROCESS	42	-0.39730886	-3.099887	0.0	0.0	0.0	822	tags=90%, list=52%, signal=183%
[BOTTOM, DETAILS]	GO:0007423	sensory organ development	BIOLOGICAL_PROCESS	169	-0.21908952	-3.086375	0.0	9.169473E-5	0.001	910	tags=77%, list=57%, signal=161%
[BOTTOM, DETAILS]	GO:0042330	taxis	BIOLOGICAL_PROCESS	123	-0.24271242	-3.0314906	0.0	8.686869E-5	0.001	909	tags=80%, list=57%, signal=172%
[BOTTOM, DETAILS]	GO:0051240	positive regulation of multicellular organismal process	BIOLOGICAL_PROCESS	103	-0.25428113	-3.0295618	0.0	8.252526E-5	0.001	886	tags=80%, list=56%, signal=169%
[BOTTOM, DETAILS]	GO:0051253	negative regulation of RNA metabolic process	BIOLOGICAL_PROCESS	122	-0.23942494	-3.026981	0.0	7.859548E-5	0.001	794	tags=72%, list=50%, signal=133%
[BOTTOM, DETAILS]	GO:0031175	neuron projection development	BIOLOGICAL_PROCESS	168	-0.21144605	-3.022	0.0	7.502297E-5	0.001	909	tags=76%, list=57%, signal=160%
[BOTTOM, DETAILS]	GO:0040007	growth	BIOLOGICAL_PROCESS	160	-0.2180044	-3.0160706	0.0	7.17611E-5	0.001	889	tags=76%, list=56%, signal=155%
[BOTTOM, DETAILS]	GO:0051130	positive regulation of cellular component organization	BIOLOGICAL_PROCESS	89	-0.27397406	-2.9987757	0.0	6.877105E-5	0.001	909	tags=83%, list=57%, signal=184%
[BOTTOM, DETAILS]	GO:0048812	neuron projection morphogenesis	BIOLOGICAL_PROCESS	161	-0.21271111	-2.998689	0.0	6.6020206E-5	0.001	909	tags=76%, list=57%, signal=161%
[BOTTOM, DETAILS]	GO:0022604	regulation of cell morphogenesis	BIOLOGICAL_PROCESS	58	-0.33597544	-2.986573	0.0	6.348096E-5	0.001	909	tags=90%, list=57%, signal=203%
[BOTTOM, DETAILS]	GO:0061564	axon development	BIOLOGICAL_PROCESS	126	-0.23122491	-2.9839575	0.0	6.1129824E-5	0.001	909	tags=79%, list=57%, signal=170%
[BOTTOM, DETAILS]	GO:0007017	microtubule-based process	BIOLOGICAL_PROCESS	110	-0.25315872	-2.9826508	0.0	5.8946614E-5	0.001	910	tags=81%, list=57%, signal=177%
[TOP, DETAILS]	GO:0006457	protein folding	BIOLOGICAL_PROCESS	51	0.35526755	2.9798772	0.0	1.1703664E-4	0.003	635	tags=75%, list=40%, signal=120%
[TOP, DETAILS]	GO:0061077	chaperone-mediated protein folding	BIOLOGICAL_PROCESS	21	0.5566618	2.976341	0.0	1.04032566E-4	0.003	336	tags=76%, list=21%, signal=95%
[BOTTOM, DETAILS]	GO:0007417	central nervous system development	BIOLOGICAL_PROCESS	78	-0.29385093	-2.9693916	0.0	5.691397E-5	0.001	879	tags=83%, list=55%, signal=178%
[BOTTOM, DETAILS]	GO:0120039	plasma membrane bounded cell projection morphogenesis	BIOLOGICAL_PROCESS	162	-0.2076078	-2.965974	0.0	5.501684E-5	0.001	909	tags=76%, list=57%, signal=160%
[BOTTOM, DETAILS]	GO:0007409	axonogenesis	BIOLOGICAL_PROCESS	123	-0.23389836	-2.94718	0.0	5.3242104E-5	0.001	909	tags=79%, list=57%, signal=171%
[BOTTOM, DETAILS]	GO:0050803	regulation of synapse structure or activity	BIOLOGICAL_PROCESS	57	-0.33138147	-2.945158	0.0	5.1578285E-5	0.001	885	tags=88%, list=56%, signal=191%
[BOTTOM, DETAILS]	GO:0051093	negative regulation of developmental process	BIOLOGICAL_PROCESS	83	-0.2753357	-2.9229167	0.0	1.0291612E-4	0.002	886	tags=82%, list=56%, signal=176%
[BOTTOM, DETAILS]	GO:0048858	cell projection morphogenesis	BIOLOGICAL_PROCESS	162	-0.2076078	-2.9211445	0.0	9.988917E-5	0.002	909	tags=76%, list=57%, signal=160%
[BOTTOM, DETAILS]	GO:0045597	positive regulation of cell differentiation	BIOLOGICAL_PROCESS	74	-0.29094747	-2.9118998	0.0	9.70352E-5	0.002	718	tags=73%, list=45%, signal=127%
[BOTTOM, DETAILS]	GO:0032970	regulation of actin filament-based process	BIOLOGICAL_PROCESS	46	-0.3561884	-2.9079518	0.0	9.433978E-5	0.002	900	tags=91%, list=57%, signal=205%
[TOP, DETAILS]	GO:0034470	ncRNA processing	BIOLOGICAL_PROCESS	32	0.44452268	2.9003925	0.0	1.5470645E-4	0.005	646	tags=84%, list=41%, signal=140%
[BOTTOM, DETAILS]	GO:0006935	chemotaxis	BIOLOGICAL_PROCESS	109	-0.2419321	-2.8974795	0.0	1.3817886E-4	0.003	909	tags=80%, list=57%, signal=174%
[BOTTOM, DETAILS]	GO:0097485	neuron projection guidance	BIOLOGICAL_PROCESS	107	-0.24758133	-2.8847752	0.0	1.3454258E-4	0.003	909	tags=80%, list=57%, signal=176%
[BOTTOM, DETAILS]	GO:0048880	sensory system development	BIOLOGICAL_PROCESS	148	-0.20958172	-2.8839486	0.0	1.3109278E-4	0.003	910	tags=76%, list=57%, signal=163%
[BOTTOM, DETAILS]	GO:0032990	cell part morphogenesis	BIOLOGICAL_PROCESS	163	-0.20256184	-2.883102	0.0	1.2781545E-4	0.003	909	tags=75%, list=57%, signal=159%
[TOP, DETAILS]	GO:0009141	nucleoside triphosphate metabolic process	BIOLOGICAL_PROCESS	20	0.51884985	2.8705413	0.0	1.4064224E-4	0.005	455	tags=80%, list=29%, signal=111%
[BOTTOM, DETAILS]	GO:1903507	negative regulation of nucleic acid-templated transcription	BIOLOGICAL_PROCESS	113	-0.23311852	-2.8609228	0.0	1.2469801E-4	0.003	794	tags=72%, list=50%, signal=133%
[BOTTOM, DETAILS]	GO:0097435	supramolecular fiber organization	BIOLOGICAL_PROCESS	82	-0.278151	-2.8526876	0.0	1.21729005E-4	0.003	878	tags=82%, list=55%, signal=174%
[BOTTOM, DETAILS]	GO:0007411	axon guidance	BIOLOGICAL_PROCESS	104	-0.24102089	-2.848137	0.0	1.188981E-4	0.003	909	tags=80%, list=57%, signal=175%
[BOTTOM, DETAILS]	GO:0045664	regulation of neuron differentiation	BIOLOGICAL_PROCESS	72	-0.29334658	-2.8475597	0.0	1.1619587E-4	0.003	878	tags=83%, list=55%, signal=178%
[BOTTOM, DETAILS]	GO:0045892	negative regulation of transcription, DNA-templated	BIOLOGICAL_PROCESS	111	-0.23700295	-2.8348663	0.0	1.13613736E-4	0.003	794	tags=72%, list=50%, signal=134%
[BOTTOM, DETAILS]	GO:0150063	visual system development	BIOLOGICAL_PROCESS	148	-0.20958172	-2.8323395	0.0	1.11143876E-4	0.003	910	tags=76%, list=57%, signal=163%
[BOTTOM, DETAILS]	GO:0007163	establishment or maintenance of cell polarity	BIOLOGICAL_PROCESS	101	-0.24459581	-2.8209753	0.0	1.0877912E-4	0.003	815	tags=74%, list=51%, signal=143%
[BOTTOM, DETAILS]	GO:0051961	negative regulation of nervous system development	BIOLOGICAL_PROCESS	49	-0.34276682	-2.8154466	0.0	1.0651288E-4	0.003	639	tags=73%, list=40%, signal=119%
[BOTTOM, DETAILS]	GO:1902679	negative regulation of RNA biosynthetic process	BIOLOGICAL_PROCESS	113	-0.23311852	-2.81256	0.0	1.04339146E-4	0.003	794	tags=72%, list=50%, signal=133%
[BOTTOM, DETAILS]	GO:0048589	developmental growth	BIOLOGICAL_PROCESS	136	-0.21559998	-2.8082197	0.0	1.02252365E-4	0.003	889	tags=76%, list=56%, signal=158%
[BOTTOM]	GO:0010648	negative regulation of cell communication	BIOLOGICAL_PROCESS	124	-0.21635647	-2.7939749	0.0	1.0024742E-4	0.003	912	tags=77%, list=58%, signal=168%
[BOTTOM]	GO:0072091	regulation of stem cell proliferation	BIOLOGICAL_PROCESS	38	-0.38786447	-2.7906828	0.0	9.831958E-5	0.003	694	tags=82%, list=44%, signal=142%
[TOP, DETAILS]	GO:0009142	nucleoside triphosphate biosynthetic process	BIOLOGICAL_PROCESS	20	0.51884985	2.789479	0.0	2.3259813E-4	0.009	455	tags=80%, list=29%, signal=111%
[TOP, DETAILS]	GO:0042273	ribosomal large subunit biogenesis	BIOLOGICAL_PROCESS	24	0.48873588	2.785827	0.0	2.1470597E-4	0.009	689	tags=92%, list=43%, signal=160%
[BOTTOM]	GO:0001654	eye development	BIOLOGICAL_PROCESS	148	-0.20958172	-2.7815416	0.0	9.646449E-5	0.003	910	tags=76%, list=57%, signal=163%
[TOP, DETAILS]	GO:0009205	purine ribonucleoside triphosphate metabolic process	BIOLOGICAL_PROCESS	19	0.527761	2.7788355	0.0	1.9936982E-4	0.009	257	tags=68%, list=16%, signal=81%
[TOP, DETAILS]	GO:0006754	ATP biosynthetic process	BIOLOGICAL_PROCESS	17	0.5489946	2.7686412	0.0	1.860785E-4	0.009	257	tags=71%, list=16%, signal=83%
[BOTTOM]	GO:0051129	negative regulation of cellular component organization	BIOLOGICAL_PROCESS	53	-0.32935122	-2.7675607	0.0	9.4678115E-5	0.003	902	tags=89%, list=57%, signal=199%
[BOTTOM]	GO:0032956	regulation of actin cytoskeleton organization	BIOLOGICAL_PROCESS	45	-0.35396823	-2.7662268	0.0	9.2956696E-5	0.003	900	tags=91%, list=57%, signal=205%
[TOP, DETAILS]	GO:0009206	purine ribonucleoside triphosphate biosynthetic process	BIOLOGICAL_PROCESS	19	0.527761	2.763423	0.0	1.7444859E-4	0.009	257	tags=68%, list=16%, signal=81%
[BOTTOM]	GO:0030036	actin cytoskeleton organization	BIOLOGICAL_PROCESS	103	-0.23445094	-2.7631967	0.0	9.129676E-5	0.003	900	tags=79%, list=57%, signal=170%
[BOTTOM]	GO:0040008	regulation of growth	BIOLOGICAL_PROCESS	113	-0.2284713	-2.760381	0.0	8.969505E-5	0.003	885	tags=77%, list=56%, signal=162%
[BOTTOM]	GO:0072089	stem cell proliferation	BIOLOGICAL_PROCESS	53	-0.3284152	-2.757074	0.0	8.814859E-5	0.003	724	tags=77%, list=46%, signal=138%
[BOTTOM]	GO:1902903	regulation of supramolecular fiber organization	BIOLOGICAL_PROCESS	38	-0.3767734	-2.753441	0.0	8.6654545E-5	0.003	878	tags=92%, list=55%, signal=202%
[BOTTOM]	GO:0045165	cell fate commitment	BIOLOGICAL_PROCESS	113	-0.224287	-2.7477567	0.0	8.5210304E-5	0.003	807	tags=72%, list=51%, signal=136%
