Tags	GO ID	GO Name	GO Category	Size	ES	NES	Nominal p-val	FDR q-val	FWER p-val	Rank at Max	Leading Edge
[BOTTOM, DETAILS]	GO:0002181	cytoplasmic translation	BIOLOGICAL_PROCESS	91	-0.6700078	-7.4475927	0.0	0.0	0.0	237	tags=77%, list=13%, signal=84%
[BOTTOM, DETAILS]	GO:0006412	translation	BIOLOGICAL_PROCESS	140	-0.4598522	-6.1831236	0.0	0.0	0.0	237	tags=56%, list=13%, signal=59%
[BOTTOM, DETAILS]	GO:0043043	peptide biosynthetic process	BIOLOGICAL_PROCESS	147	-0.43413734	-5.9308825	0.0	0.0	0.0	295	tags=56%, list=17%, signal=62%
[BOTTOM, DETAILS]	GO:0042254	ribosome biogenesis	BIOLOGICAL_PROCESS	50	-0.57178533	-4.7280307	0.0	0.0	0.0	538	tags=86%, list=30%, signal=120%
[BOTTOM, DETAILS]	GO:0022613	ribonucleoprotein complex biogenesis	BIOLOGICAL_PROCESS	71	-0.42238548	-4.1009603	0.0	0.0	0.0	553	tags=72%, list=31%, signal=100%
[TOP, DETAILS]	GO:0042330	taxis	BIOLOGICAL_PROCESS	164	0.27954265	4.063976	0.0	0.0	0.0	466	tags=52%, list=26%, signal=64%
[TOP, DETAILS]	GO:0006935	chemotaxis	BIOLOGICAL_PROCESS	149	0.27167702	3.8089638	0.0	0.0	0.0	460	tags=51%, list=26%, signal=63%
[TOP, DETAILS]	GO:0007411	axon guidance	BIOLOGICAL_PROCESS	143	0.278741	3.8038397	0.0	0.0	0.0	460	tags=52%, list=26%, signal=64%
[BOTTOM, DETAILS]	GO:0042273	ribosomal large subunit biogenesis	BIOLOGICAL_PROCESS	22	-0.6583342	-3.6506484	0.0	0.0	0.0	538	tags=95%, list=30%, signal=136%
[TOP, DETAILS]	GO:0061564	axon development	BIOLOGICAL_PROCESS	177	0.2515139	3.6310992	0.0	0.0	0.0	437	tags=47%, list=25%, signal=57%
[TOP, DETAILS]	GO:0007409	axonogenesis	BIOLOGICAL_PROCESS	173	0.25022978	3.6005561	0.0	0.0	0.0	437	tags=47%, list=25%, signal=57%
[TOP, DETAILS]	GO:0007155	cell adhesion	BIOLOGICAL_PROCESS	94	0.317722	3.557808	0.0	0.0	0.0	463	tags=56%, list=26%, signal=72%
[TOP, DETAILS]	GO:0097485	neuron projection guidance	BIOLOGICAL_PROCESS	147	0.26406926	3.547006	0.0	0.0	0.0	448	tags=50%, list=25%, signal=61%
[BOTTOM, DETAILS]	GO:0042255	ribosome assembly	BIOLOGICAL_PROCESS	19	-0.6827929	-3.5370445	0.0	0.0	0.0	295	tags=84%, list=17%, signal=100%
[TOP, DETAILS]	GO:0022610	biological adhesion	BIOLOGICAL_PROCESS	95	0.31163952	3.4752123	0.0	0.0	0.0	463	tags=56%, list=26%, signal=72%
[TOP, DETAILS]	GO:0050803	regulation of synapse structure or activity	BIOLOGICAL_PROCESS	87	0.3260132	3.4665337	0.0	0.0	0.0	608	tags=66%, list=34%, signal=95%
[TOP, DETAILS]	GO:0051960	regulation of nervous system development	BIOLOGICAL_PROCESS	175	0.23380741	3.4560504	0.0	0.0	0.0	575	tags=54%, list=33%, signal=72%
[TOP, DETAILS]	GO:0050808	synapse organization	BIOLOGICAL_PROCESS	119	0.28063655	3.454067	0.0	0.0	0.0	575	tags=59%, list=33%, signal=81%
[BOTTOM, DETAILS]	GO:0008063	Toll signaling pathway	BIOLOGICAL_PROCESS	44	-0.44439745	-3.4171095	0.0	0.0	0.0	720	tags=84%, list=41%, signal=139%
[TOP, DETAILS]	GO:0120039	plasma membrane bounded cell projection morphogenesis	BIOLOGICAL_PROCESS	213	0.20755352	3.3872721	0.0	0.0	0.0	439	tags=43%, list=25%, signal=51%
[TOP, DETAILS]	GO:0098609	cell-cell adhesion	BIOLOGICAL_PROCESS	61	0.372804	3.3871	0.0	0.0	0.0	463	tags=62%, list=26%, signal=82%
[TOP, DETAILS]	GO:0031175	neuron projection development	BIOLOGICAL_PROCESS	223	0.20726162	3.3841646	0.0	0.0	0.0	439	tags=43%, list=25%, signal=50%
[TOP, DETAILS]	GO:0007423	sensory organ development	BIOLOGICAL_PROCESS	234	0.20070389	3.3728764	0.0	0.0	0.0	687	tags=56%, list=39%, signal=80%
[TOP, DETAILS]	GO:0048858	cell projection morphogenesis	BIOLOGICAL_PROCESS	214	0.21070845	3.3594177	0.0	0.0	0.0	439	tags=43%, list=25%, signal=51%
[TOP, DETAILS]	GO:0032990	cell part morphogenesis	BIOLOGICAL_PROCESS	216	0.20639534	3.3370554	0.0	0.0	0.0	439	tags=43%, list=25%, signal=50%
