Tags	GO ID	GO Name	GO Category	Size	ES	NES	Nominal p-val	FDR q-val	FWER p-val	Rank at Max	Leading Edge
[BOTTOM, DETAILS]	GO:0002181	cytoplasmic translation	BIOLOGICAL_PROCESS	94	-0.42098394	-4.790681	0.0	0.0	0.0	996	tags=90%, list=50%, signal=174%
[BOTTOM, DETAILS]	GO:0006412	translation	BIOLOGICAL_PROCESS	148	-0.2979216	-4.109745	0.0	0.0	0.0	1019	tags=79%, list=52%, signal=151%
[BOTTOM, DETAILS]	GO:0043043	peptide biosynthetic process	BIOLOGICAL_PROCESS	156	-0.29001394	-4.0036054	0.0	0.0	0.0	1019	tags=78%, list=52%, signal=149%
[BOTTOM, DETAILS]	GO:0007409	axonogenesis	BIOLOGICAL_PROCESS	159	-0.18307492	-2.5821393	0.0	0.017197298	0.048	924	tags=64%, list=47%, signal=110%
[BOTTOM, DETAILS]	GO:0007411	axon guidance	BIOLOGICAL_PROCESS	133	-0.19379659	-2.5677917	0.0	0.015462486	0.053	922	tags=65%, list=47%, signal=113%
[BOTTOM, DETAILS]	GO:0042330	taxis	BIOLOGICAL_PROCESS	155	-0.18055665	-2.5573182	0.0	0.015279425	0.063	922	tags=63%, list=47%, signal=109%
[BOTTOM, DETAILS]	GO:0061564	axon development	BIOLOGICAL_PROCESS	165	-0.17831628	-2.5278535	0.0	0.016008986	0.077	924	tags=63%, list=47%, signal=108%
[BOTTOM, DETAILS]	GO:0042255	ribosome assembly	BIOLOGICAL_PROCESS	22	-0.45217392	-2.4971828	0.0020120724	0.017770728	0.096	1094	tags=100%, list=55%, signal=221%
[BOTTOM, DETAILS]	GO:0051270	regulation of cellular component movement	BIOLOGICAL_PROCESS	55	-0.26941636	-2.3261368	0.0	0.050060455	0.274	921	tags=73%, list=47%, signal=132%
[BOTTOM, DETAILS]	GO:0097485	neuron projection guidance	BIOLOGICAL_PROCESS	139	-0.17214517	-2.3069901	0.0	0.051680356	0.305	922	tags=63%, list=47%, signal=109%
[BOTTOM, DETAILS]	GO:0006935	chemotaxis	BIOLOGICAL_PROCESS	141	-0.17040977	-2.2705994	0.0	0.062822975	0.384	922	tags=62%, list=47%, signal=109%
[BOTTOM, DETAILS]	GO:0048598	embryonic morphogenesis	BIOLOGICAL_PROCESS	116	-0.18333675	-2.243481	0.0020242915	0.07035533	0.441	921	tags=64%, list=47%, signal=112%
[BOTTOM, DETAILS]	GO:0050770	regulation of axonogenesis	BIOLOGICAL_PROCESS	30	-0.34170517	-2.2278504	0.00203666	0.07367891	0.477	1115	tags=90%, list=56%, signal=203%
[BOTTOM, DETAILS]	GO:0045995	regulation of embryonic development	BIOLOGICAL_PROCESS	44	-0.28844708	-2.2156987	0.0	0.07548658	0.51	387	tags=48%, list=20%, signal=58%
[BOTTOM, DETAILS]	GO:0016331	morphogenesis of embryonic epithelium	BIOLOGICAL_PROCESS	82	-0.20828883	-2.1881716	0.0	0.08363208	0.576	860	tags=63%, list=44%, signal=108%
[BOTTOM, DETAILS]	GO:0006468	protein phosphorylation	BIOLOGICAL_PROCESS	164	-0.14956343	-2.1881561	0.0	0.078405075	0.576	863	tags=57%, list=44%, signal=93%
[BOTTOM, DETAILS]	GO:0007283	spermatogenesis	BIOLOGICAL_PROCESS	63	-0.23431355	-2.1582804	0.0020120724	0.092787206	0.66	745	tags=60%, list=38%, signal=94%
[BOTTOM, DETAILS]	GO:0038127	ERBB signaling pathway	BIOLOGICAL_PROCESS	33	-0.31813502	-2.1501324	0.0	0.09273743	0.677	1060	tags=85%, list=54%, signal=180%
[BOTTOM, DETAILS]	GO:0007173	epidermal growth factor receptor signaling pathway	BIOLOGICAL_PROCESS	33	-0.31813502	-2.132905	0.0	0.09904625	0.725	1060	tags=85%, list=54%, signal=180%
[BOTTOM, DETAILS]	GO:0098609	cell-cell adhesion	BIOLOGICAL_PROCESS	63	-0.23406476	-2.1265607	0.001984127	0.098543495	0.739	871	tags=67%, list=44%, signal=115%
[BOTTOM, DETAILS]	GO:0022603	regulation of anatomical structure morphogenesis	BIOLOGICAL_PROCESS	129	-0.16452733	-2.1244195	0.002079002	0.09459415	0.74	923	tags=62%, list=47%, signal=109%
[BOTTOM, DETAILS]	GO:0001709	cell fate determination	BIOLOGICAL_PROCESS	53	-0.25133368	-2.1214523	0.008	0.09217249	0.75	823	tags=66%, list=42%, signal=110%
[BOTTOM, DETAILS]	GO:0042254	ribosome biogenesis	BIOLOGICAL_PROCESS	65	-0.22372867	-2.1185758	0.0019607844	0.08928127	0.751	1094	tags=77%, list=55%, signal=167%
[BOTTOM, DETAILS]	GO:0002920	regulation of humoral immune response	BIOLOGICAL_PROCESS	25	-0.3561475	-2.107951	0.004008016	0.09191804	0.768	492	tags=60%, list=25%, signal=79%
[BOTTOM, DETAILS]	GO:0048232	male gamete generation	BIOLOGICAL_PROCESS	77	-0.20300749	-2.104268	0.0019157088	0.090703264	0.775	745	tags=57%, list=38%, signal=88%
[BOTTOM, DETAILS]	GO:0034332	adherens junction organization	BIOLOGICAL_PROCESS	26	-0.34583846	-2.096778	0.003816794	0.09118901	0.792	771	tags=73%, list=39%, signal=118%
[BOTTOM, DETAILS]	GO:0000165	MAPK cascade	BIOLOGICAL_PROCESS	63	-0.22694926	-2.0942836	0.0019047619	0.089131705	0.794	916	tags=68%, list=46%, signal=123%
[BOTTOM, DETAILS]	GO:0008063	Toll signaling pathway	BIOLOGICAL_PROCESS	49	-0.25776955	-2.0880084	0.004008016	0.08894732	0.803	432	tags=47%, list=22%, signal=59%
[BOTTOM, DETAILS]	GO:0002759	regulation of antimicrobial humoral response	BIOLOGICAL_PROCESS	25	-0.3561475	-2.0813093	0.0	0.08925273	0.815	492	tags=60%, list=25%, signal=79%
[BOTTOM, DETAILS]	GO:0045860	positive regulation of protein kinase activity	BIOLOGICAL_PROCESS	28	-0.32494688	-2.077118	0.0019880715	0.08876566	0.825	568	tags=61%, list=29%, signal=84%
[BOTTOM, DETAILS]	GO:0007391	dorsal closure	BIOLOGICAL_PROCESS	70	-0.21527456	-2.0767355	0.009746589	0.08627063	0.826	466	tags=44%, list=24%, signal=56%
[BOTTOM, DETAILS]	GO:0042078	germ-line stem cell division	BIOLOGICAL_PROCESS	15	-0.438634	-2.0748453	0.0040816325	0.08473392	0.83	722	tags=80%, list=37%, signal=125%
[BOTTOM, DETAILS]	GO:0006897	endocytosis	BIOLOGICAL_PROCESS	71	-0.2115336	-2.0455213	0.0	0.09908743	0.882	823	tags=62%, list=42%, signal=102%
[BOTTOM, DETAILS]	GO:0051674	localization of cell	BIOLOGICAL_PROCESS	141	-0.1502225	-2.0435376	0.0019305019	0.09770451	0.887	917	tags=60%, list=46%, signal=104%
[BOTTOM, DETAILS]	GO:1901184	regulation of ERBB signaling pathway	BIOLOGICAL_PROCESS	21	-0.37306455	-2.0426083	0.004115226	0.09556586	0.892	1060	tags=90%, list=54%, signal=193%
[BOTTOM, DETAILS]	GO:0050808	synapse organization	BIOLOGICAL_PROCESS	110	-0.17041925	-2.0414712	0.007889546	0.09358202	0.894	887	tags=61%, list=45%, signal=104%
