Tags	GO ID	GO Name	GO Category	Size	ES	NES	Nominal p-val	FDR q-val	FWER p-val	Rank at Max	Leading Edge
[BOTTOM, DETAILS]	GO:0002181	cytoplasmic translation	BIOLOGICAL_PROCESS	109	-0.25741702	-2.988811	0.0	5.6567794E-4	0.001	268	tags=43%, list=19%, signal=49%
[BOTTOM, DETAILS]	GO:0042255	ribosome assembly	BIOLOGICAL_PROCESS	19	-0.4859882	-2.565741	0.0	0.013796694	0.045	717	tags=100%, list=52%, signal=206%
[TOP, DETAILS]	GO:0051253	negative regulation of RNA metabolic process	BIOLOGICAL_PROCESS	113	0.2110991	2.5624537	0.0	0.07145278	0.051	341	tags=44%, list=25%, signal=54%
[BOTTOM, DETAILS]	GO:0006412	translation	BIOLOGICAL_PROCESS	164	-0.18386845	-2.5492225	0.0	0.009989512	0.049	273	tags=36%, list=20%, signal=40%
[BOTTOM, DETAILS]	GO:0043043	peptide biosynthetic process	BIOLOGICAL_PROCESS	169	-0.17924185	-2.5420578	0.0	0.007492134	0.049	273	tags=36%, list=20%, signal=39%
[TOP, DETAILS]	GO:1902679	negative regulation of RNA biosynthetic process	BIOLOGICAL_PROCESS	105	0.21481067	2.491792	0.0	0.063100636	0.087	250	tags=38%, list=18%, signal=43%
[TOP, DETAILS]	GO:0045892	negative regulation of transcription, DNA-templated	BIOLOGICAL_PROCESS	103	0.21197411	2.4774837	0.0020120724	0.04911384	0.1	250	tags=38%, list=18%, signal=43%
[TOP, DETAILS]	GO:1903507	negative regulation of nucleic acid-templated transcription	BIOLOGICAL_PROCESS	105	0.21481067	2.4715333	0.0	0.03932083	0.107	250	tags=38%, list=18%, signal=43%
[BOTTOM, DETAILS]	GO:0022613	ribonucleoprotein complex biogenesis	BIOLOGICAL_PROCESS	79	-0.24687451	-2.4449127	0.0	0.012069967	0.095	882	tags=87%, list=64%, signal=230%
[TOP, DETAILS]	GO:0000122	negative regulation of transcription by RNA polymerase II	BIOLOGICAL_PROCESS	51	0.2885937	2.3756745	0.0	0.0610635	0.201	237	tags=45%, list=17%, signal=52%
[TOP, DETAILS]	GO:0017148	negative regulation of translation	BIOLOGICAL_PROCESS	26	0.3886925	2.3566928	0.0019455253	0.05909258	0.23	691	tags=88%, list=50%, signal=174%
[BOTTOM, DETAILS]	GO:0061077	chaperone-mediated protein folding	BIOLOGICAL_PROCESS	19	-0.43929514	-2.3372715	0.0019646366	0.024603533	0.222	129	tags=53%, list=9%, signal=57%
[BOTTOM, DETAILS]	GO:0042254	ribosome biogenesis	BIOLOGICAL_PROCESS	47	-0.2838695	-2.3050387	0.0040816325	0.026038332	0.264	882	tags=91%, list=64%, signal=246%
[BOTTOM, DETAILS]	GO:0071826	ribonucleoprotein complex subunit organization	BIOLOGICAL_PROCESS	52	-0.26918715	-2.2695355	0.0	0.031051327	0.342	729	tags=79%, list=53%, signal=161%
[TOP, DETAILS]	GO:0034249	negative regulation of cellular amide metabolic process	BIOLOGICAL_PROCESS	26	0.3886925	2.2564397	0.0	0.10288709	0.394	691	tags=88%, list=50%, signal=174%
[BOTTOM, DETAILS]	GO:0022618	ribonucleoprotein complex assembly	BIOLOGICAL_PROCESS	52	-0.26918715	-2.255797	0.0020242915	0.02979602	0.362	729	tags=79%, list=53%, signal=161%
[TOP, DETAILS]	GO:0040008	regulation of growth	BIOLOGICAL_PROCESS	102	0.19828875	2.25409	0.0	0.091758005	0.402	488	tags=54%, list=35%, signal=77%
[TOP, DETAILS]	GO:0018108	peptidyl-tyrosine phosphorylation	BIOLOGICAL_PROCESS	23	0.38361847	2.2365818	0.0	0.08937585	0.435	676	tags=87%, list=49%, signal=168%
[TOP, DETAILS]	GO:1904396	regulation of neuromuscular junction development	BIOLOGICAL_PROCESS	32	0.34274945	2.2257092	0.003944773	0.0855267	0.452	484	tags=69%, list=35%, signal=104%
[TOP, DETAILS]	GO:0008582	regulation of synaptic growth at neuromuscular junction	BIOLOGICAL_PROCESS	32	0.34274945	2.2040787	0.003968254	0.08902385	0.503	484	tags=69%, list=35%, signal=104%
[TOP, DETAILS]	GO:0045165	cell fate commitment	BIOLOGICAL_PROCESS	108	0.1881011	2.2013428	0.0020325202	0.082658485	0.508	741	tags=71%, list=54%, signal=142%
[TOP, DETAILS]	GO:0018212	peptidyl-tyrosine modification	BIOLOGICAL_PROCESS	23	0.38361847	2.1986866	0.0	0.07696021	0.512	676	tags=87%, list=49%, signal=168%
[TOP, DETAILS]	GO:0042752	regulation of circadian rhythm	BIOLOGICAL_PROCESS	19	0.4192672	2.1768806	0.0019762847	0.07988091	0.55	516	tags=79%, list=38%, signal=125%
[TOP, DETAILS]	GO:0048638	regulation of developmental growth	BIOLOGICAL_PROCESS	77	0.21219458	2.1349428	0.004048583	0.098524235	0.657	545	tags=60%, list=40%, signal=93%
[TOP, DETAILS]	GO:0043065	positive regulation of apoptotic process	BIOLOGICAL_PROCESS	15	0.44828436	2.0891416	0.003787879	0.12549219	0.764	306	tags=67%, list=22%, signal=85%
[TOP, DETAILS]	GO:0007548	sex differentiation	BIOLOGICAL_PROCESS	33	0.30601096	2.0757103	0.007707129	0.12868807	0.794	630	tags=76%, list=46%, signal=136%
[BOTTOM, DETAILS]	GO:0006457	protein folding	BIOLOGICAL_PROCESS	43	-0.2624136	-2.065995	0.006122449	0.09317622	0.782	291	tags=47%, list=21%, signal=57%
[TOP, DETAILS]	GO:0045596	negative regulation of cell differentiation	BIOLOGICAL_PROCESS	53	0.2417007	2.024284	0.004192872	0.16544317	0.886	354	tags=49%, list=26%, signal=64%
[TOP, DETAILS]	GO:0032984	protein-containing complex disassembly	BIOLOGICAL_PROCESS	18	0.38721034	2.0149722	0.0040241447	0.16465162	0.896	543	tags=78%, list=39%, signal=127%
[TOP, DETAILS]	GO:0007613	memory	BIOLOGICAL_PROCESS	39	0.26771456	2.0122087	0.0020876827	0.15958573	0.902	558	tags=67%, list=41%, signal=109%
[TOP, DETAILS]	GO:0000956	nuclear-transcribed mRNA catabolic process	BIOLOGICAL_PROCESS	18	0.3907312	2.005356	0.0058708414	0.15744284	0.909	691	tags=89%, list=50%, signal=176%
[TOP, DETAILS]	GO:0034248	regulation of cellular amide metabolic process	BIOLOGICAL_PROCESS	61	0.22353216	1.9869889	0.006342495	0.16439906	0.931	652	tags=69%, list=47%, signal=125%
[TOP, DETAILS]	GO:0010608	posttranscriptional regulation of gene expression	BIOLOGICAL_PROCESS	76	0.19369152	1.9767298	0.007920792	0.16617773	0.937	652	tags=66%, list=47%, signal=118%
[TOP, DETAILS]	GO:1903311	regulation of mRNA metabolic process	BIOLOGICAL_PROCESS	52	0.2362783	1.9642398	0.009469697	0.17135778	0.95	559	tags=63%, list=41%, signal=103%
