Tags	GO ID	GO Name	GO Category	Size	ES	NES	Nominal p-val	FDR q-val	FWER p-val	Rank at Max	Leading Edge
[TOP, DETAILS]	GO:0002181	cytoplasmic translation	BIOLOGICAL_PROCESS	114	0.3048307	3.7551944	0.0	0.0	0.0	1135	tags=89%, list=60%, signal=208%
[TOP, DETAILS]	GO:0006412	translation	BIOLOGICAL_PROCESS	180	0.23999032	3.544765	0.0	0.0	0.0	1135	tags=82%, list=60%, signal=184%
[TOP, DETAILS]	GO:0043043	peptide biosynthetic process	BIOLOGICAL_PROCESS	185	0.22222225	3.447151	0.0	0.0	0.0	1135	tags=80%, list=60%, signal=180%
[TOP, DETAILS]	GO:1901137	carbohydrate derivative biosynthetic process	BIOLOGICAL_PROCESS	54	0.32772043	2.8114069	0.0	0.00172024	0.011	659	tags=67%, list=35%, signal=99%
[BOTTOM, DETAILS]	GO:0051960	regulation of nervous system development	BIOLOGICAL_PROCESS	155	-0.19317761	-2.7568612	0.0	0.019091893	0.014	863	tags=63%, list=46%, signal=107%
[TOP, DETAILS]	GO:0042254	ribosome biogenesis	BIOLOGICAL_PROCESS	61	0.29084504	2.7140641	0.0	0.001627586	0.013	1081	tags=85%, list=57%, signal=192%
[TOP, DETAILS]	GO:0009101	glycoprotein biosynthetic process	BIOLOGICAL_PROCESS	22	0.48036695	2.691315	0.0	0.0017627426	0.017	822	tags=91%, list=43%, signal=159%
[TOP, DETAILS]	GO:0009100	glycoprotein metabolic process	BIOLOGICAL_PROCESS	25	0.4516577	2.689528	0.0	0.0015109223	0.017	822	tags=88%, list=43%, signal=153%
[TOP, DETAILS]	GO:0043413	macromolecule glycosylation	BIOLOGICAL_PROCESS	22	0.48036695	2.661772	0.0	0.0019502082	0.025	822	tags=91%, list=43%, signal=159%
[TOP, DETAILS]	GO:0006486	protein glycosylation	BIOLOGICAL_PROCESS	22	0.48036695	2.657011	0.0	0.0017335184	0.025	822	tags=91%, list=43%, signal=159%
[BOTTOM, DETAILS]	GO:0060284	regulation of cell development	BIOLOGICAL_PROCESS	161	-0.1884595	-2.6323283	0.0	0.021885084	0.032	863	tags=63%, list=46%, signal=105%
[TOP, DETAILS]	GO:0033365	protein localization to organelle	BIOLOGICAL_PROCESS	64	0.2844416	2.6182594	0.0	0.002243511	0.036	781	tags=69%, list=41%, signal=113%
[TOP, DETAILS]	GO:0070085	glycosylation	BIOLOGICAL_PROCESS	24	0.452855	2.5892262	0.0	0.0025536262	0.044	494	tags=71%, list=26%, signal=95%
[BOTTOM, DETAILS]	GO:0042330	taxis	BIOLOGICAL_PROCESS	136	-0.19013563	-2.5834935	0.0	0.021978261	0.047	1046	tags=73%, list=55%, signal=151%
[TOP, DETAILS]	GO:0006886	intracellular protein transport	BIOLOGICAL_PROCESS	94	0.2320342	2.5402052	0.0	0.0038086527	0.072	831	tags=66%, list=44%, signal=112%
[BOTTOM, DETAILS]	GO:0007411	axon guidance	BIOLOGICAL_PROCESS	116	-0.2047547	-2.5239983	0.0	0.025796432	0.069	1107	tags=78%, list=58%, signal=175%
[BOTTOM, DETAILS]	GO:0046532	regulation of photoreceptor cell differentiation	BIOLOGICAL_PROCESS	21	-0.45812368	-2.5206478	0.0	0.02091997	0.07	857	tags=90%, list=45%, signal=163%
[BOTTOM, DETAILS]	GO:0009968	negative regulation of signal transduction	BIOLOGICAL_PROCESS	129	-0.19698964	-2.516254	0.0	0.018594319	0.075	843	tags=63%, list=44%, signal=105%
[BOTTOM, DETAILS]	GO:0051493	regulation of cytoskeleton organization	BIOLOGICAL_PROCESS	68	-0.26034322	-2.513694	0.0	0.016324688	0.077	863	tags=71%, list=46%, signal=125%
[TOP, DETAILS]	GO:0006605	protein targeting	BIOLOGICAL_PROCESS	28	0.3988255	2.485305	0.0	0.004732146	0.095	811	tags=82%, list=43%, signal=141%
[BOTTOM, DETAILS]	GO:0050767	regulation of neurogenesis	BIOLOGICAL_PROCESS	125	-0.19819209	-2.4715936	0.0	0.02007304	0.108	863	tags=64%, list=46%, signal=110%
[BOTTOM, DETAILS]	GO:0061564	axon development	BIOLOGICAL_PROCESS	141	-0.18164761	-2.458567	0.0	0.019366752	0.117	1107	tags=75%, list=58%, signal=167%
[BOTTOM, DETAILS]	GO:0010648	negative regulation of cell communication	BIOLOGICAL_PROCESS	133	-0.18521334	-2.4459467	0.0	0.01908919	0.127	843	tags=62%, list=44%, signal=103%
[TOP, DETAILS]	GO:0045047	protein targeting to ER	BIOLOGICAL_PROCESS	15	0.52801424	2.4384387	0.0	0.0068219965	0.143	396	tags=73%, list=21%, signal=92%
[BOTTOM, DETAILS]	GO:0007409	axonogenesis	BIOLOGICAL_PROCESS	138	-0.1833329	-2.418117	0.0019607844	0.021462265	0.156	1107	tags=75%, list=58%, signal=168%
[BOTTOM, DETAILS]	GO:0023057	negative regulation of signaling	BIOLOGICAL_PROCESS	133	-0.18521334	-2.4129906	0.0038834952	0.01989911	0.158	843	tags=62%, list=44%, signal=103%
[BOTTOM, DETAILS]	GO:0006935	chemotaxis	BIOLOGICAL_PROCESS	122	-0.19094712	-2.4096324	0.0	0.019434223	0.166	1107	tags=76%, list=58%, signal=172%
[TOP, DETAILS]	GO:0072594	establishment of protein localization to organelle	BIOLOGICAL_PROCESS	49	0.2933756	2.394649	0.0	0.008846563	0.189	811	tags=71%, list=43%, signal=122%
[BOTTOM, DETAILS]	GO:0010720	positive regulation of cell development	BIOLOGICAL_PROCESS	79	-0.22540843	-2.3878863	0.0	0.021749884	0.194	839	tags=66%, list=44%, signal=113%
[TOP, DETAILS]	GO:0042273	ribosomal large subunit biogenesis	BIOLOGICAL_PROCESS	25	0.39689836	2.362999	0.0	0.01000043	0.218	1076	tags=96%, list=57%, signal=219%
[BOTTOM, DETAILS]	GO:0032970	regulation of actin filament-based process	BIOLOGICAL_PROCESS	51	-0.28639784	-2.3576345	0.0	0.026521303	0.247	922	tags=76%, list=49%, signal=145%
[BOTTOM, DETAILS]	GO:0010453	regulation of cell fate commitment	BIOLOGICAL_PROCESS	18	-0.45948026	-2.3487802	0.0	0.025885953	0.256	823	tags=89%, list=43%, signal=156%
[TOP, DETAILS]	GO:0070972	protein localization to endoplasmic reticulum	BIOLOGICAL_PROCESS	19	0.44071934	2.3317862	0.0019569471	0.01265949	0.282	768	tags=84%, list=41%, signal=140%
[BOTTOM, DETAILS]	GO:0022603	regulation of anatomical structure morphogenesis	BIOLOGICAL_PROCESS	120	-0.19051644	-2.3291078	0.0	0.028318407	0.293	863	tags=63%, list=46%, signal=109%
[BOTTOM, DETAILS]	GO:0110116	regulation of compound eye photoreceptor cell differentiation	BIOLOGICAL_PROCESS	19	-0.44750872	-2.3268485	0.0019493178	0.026972204	0.295	857	tags=89%, list=45%, signal=162%
[BOTTOM, DETAILS]	GO:0032956	regulation of actin cytoskeleton organization	BIOLOGICAL_PROCESS	50	-0.2814092	-2.3249915	0.0	0.025837878	0.297	922	tags=76%, list=49%, signal=144%
[BOTTOM, DETAILS]	GO:0044093	positive regulation of molecular function	BIOLOGICAL_PROCESS	81	-0.22798674	-2.3225093	0.0	0.02503548	0.302	687	tags=58%, list=36%, signal=87%
[BOTTOM, DETAILS]	GO:0051240	positive regulation of multicellular organismal process	BIOLOGICAL_PROCESS	119	-0.18387084	-2.3119886	0.0	0.025677446	0.319	821	tags=61%, list=43%, signal=100%
[TOP, DETAILS]	GO:0042255	ribosome assembly	BIOLOGICAL_PROCESS	20	0.4336	2.3086746	0.0	0.013875492	0.32	1081	tags=100%, list=57%, signal=230%
[BOTTOM, DETAILS]	GO:0097485	neuron projection guidance	BIOLOGICAL_PROCESS	121	-0.18874094	-2.3043485	0.002	0.025762694	0.337	1107	tags=76%, list=58%, signal=171%
[BOTTOM, DETAILS]	GO:0007169	transmembrane receptor protein tyrosine kinase signaling pathway	BIOLOGICAL_PROCESS	80	-0.21270663	-2.253681	0.002008032	0.035300944	0.45	823	tags=64%, list=43%, signal=108%
[BOTTOM, DETAILS]	GO:0048585	negative regulation of response to stimulus	BIOLOGICAL_PROCESS	143	-0.16732524	-2.2522092	0.0	0.034227286	0.453	874	tags=62%, list=46%, signal=106%
[BOTTOM, DETAILS]	GO:0038127	ERBB signaling pathway	BIOLOGICAL_PROCESS	28	-0.35721937	-2.2500966	0.0041067763	0.033243995	0.455	823	tags=79%, list=43%, signal=137%
[BOTTOM, DETAILS]	GO:0045664	regulation of neuron differentiation	BIOLOGICAL_PROCESS	83	-0.21728638	-2.2433522	0.0020920502	0.033446215	0.473	863	tags=66%, list=46%, signal=116%
[BOTTOM, DETAILS]	GO:0007173	epidermal growth factor receptor signaling pathway	BIOLOGICAL_PROCESS	28	-0.35721937	-2.2416673	0.0	0.032463305	0.475	823	tags=79%, list=43%, signal=137%
[TOP, DETAILS]	GO:0048546	digestive tract morphogenesis	BIOLOGICAL_PROCESS	25	0.3748663	2.2351172	0.004016064	0.021797037	0.473	435	tags=60%, list=23%, signal=77%
[BOTTOM, DETAILS]	GO:0048511	rhythmic process	BIOLOGICAL_PROCESS	97	-0.19510795	-2.219506	0.0	0.036996856	0.529	627	tags=52%, list=33%, signal=73%
[BOTTOM, DETAILS]	GO:0045165	cell fate commitment	BIOLOGICAL_PROCESS	123	-0.17578322	-2.21431	0.0	0.0368506	0.539	845	tags=61%, list=45%, signal=103%
[BOTTOM, DETAILS]	GO:0060548	negative regulation of cell death	BIOLOGICAL_PROCESS	34	-0.32501504	-2.213302	0.004115226	0.035849817	0.543	901	tags=79%, list=48%, signal=149%
[BOTTOM, DETAILS]	GO:0051129	negative regulation of cellular component organization	BIOLOGICAL_PROCESS	61	-0.23854515	-2.1959653	0.002020202	0.038367294	0.583	744	tags=62%, list=39%, signal=99%
[BOTTOM, DETAILS]	GO:0032535	regulation of cellular component size	BIOLOGICAL_PROCESS	68	-0.22804984	-2.1914122	0.0	0.038110223	0.592	922	tags=71%, list=49%, signal=133%
[BOTTOM, DETAILS]	GO:0045595	regulation of cell differentiation	BIOLOGICAL_PROCESS	186	-0.14541297	-2.1861162	0.009560229	0.03832986	0.605	863	tags=59%, list=46%, signal=97%
[BOTTOM, DETAILS]	GO:0007423	sensory organ development	BIOLOGICAL_PROCESS	197	-0.1408824	-2.1737337	0.0	0.039824408	0.633	868	tags=58%, list=46%, signal=97%
[TOP, DETAILS]	GO:0034660	ncRNA metabolic process	BIOLOGICAL_PROCESS	45	0.27195197	2.142345	0.0020876827	0.038023714	0.686	1054	tags=82%, list=56%, signal=181%
[BOTTOM, DETAILS]	GO:0008154	actin polymerization or depolymerization	BIOLOGICAL_PROCESS	31	-0.32576492	-2.1333966	0.002057613	0.050767057	0.731	922	tags=81%, list=49%, signal=154%
[BOTTOM, DETAILS]	GO:0002252	immune effector process	BIOLOGICAL_PROCESS	41	-0.28223747	-2.1283884	0.0019569471	0.05118038	0.742	587	tags=59%, list=31%, signal=83%
[BOTTOM, DETAILS]	GO:0007163	establishment or maintenance of cell polarity	BIOLOGICAL_PROCESS	115	-0.17945777	-2.1242955	0.0	0.05087784	0.746	868	tags=63%, list=46%, signal=109%
[BOTTOM, DETAILS]	GO:0032984	protein-containing complex disassembly	BIOLOGICAL_PROCESS	22	-0.37290686	-2.122453	0.0	0.050114024	0.75	853	tags=82%, list=45%, signal=147%
[BOTTOM, DETAILS]	GO:0043085	positive regulation of catalytic activity	BIOLOGICAL_PROCESS	65	-0.23051704	-2.110234	0.002020202	0.0524525	0.773	687	tags=58%, list=36%, signal=89%
[BOTTOM, DETAILS]	GO:0050808	synapse organization	BIOLOGICAL_PROCESS	92	-0.19005764	-2.0874534	0.0021008404	0.058199562	0.808	853	tags=63%, list=45%, signal=109%
[TOP, DETAILS]	GO:0055123	digestive system development	BIOLOGICAL_PROCESS	33	0.30431598	2.07222	0.006012024	0.055141803	0.832	466	tags=55%, list=25%, signal=71%
[BOTTOM, DETAILS]	GO:0007623	circadian rhythm	BIOLOGICAL_PROCESS	95	-0.18415204	-2.0692315	0.002057613	0.063487284	0.842	627	tags=51%, list=33%, signal=72%
[TOP, DETAILS]	GO:0071806	protein transmembrane transport	BIOLOGICAL_PROCESS	15	0.44166672	2.0653656	0.0019011407	0.055830028	0.859	811	tags=87%, list=43%, signal=150%
[TOP, DETAILS]	GO:0048193	Golgi vesicle transport	BIOLOGICAL_PROCESS	25	0.3477005	2.063985	0.004016064	0.053842824	0.862	789	tags=76%, list=42%, signal=128%
[BOTTOM, DETAILS]	GO:0051653	spindle localization	BIOLOGICAL_PROCESS	18	-0.40386552	-2.0448081	0.010638298	0.07231478	0.888	401	tags=61%, list=21%, signal=77%
