Tags	GO ID	GO Name	GO Category	Size	ES	NES	Nominal p-val	FDR q-val	FWER p-val	Rank at Max	Leading Edge
[TOP, DETAILS]	GO:0002181	cytoplasmic translation	BIOLOGICAL_PROCESS	108	0.40072247	4.729313	0.0	0.0	0.0	708	tags=86%, list=49%, signal=156%
[TOP, DETAILS]	GO:0006412	translation	BIOLOGICAL_PROCESS	165	0.28799942	4.1306787	0.0	0.0	0.0	708	tags=75%, list=49%, signal=129%
[TOP, DETAILS]	GO:0043043	peptide biosynthetic process	BIOLOGICAL_PROCESS	169	0.27562287	3.9432325	0.0	0.0	0.0	708	tags=73%, list=49%, signal=127%
[TOP, DETAILS]	GO:0042254	ribosome biogenesis	BIOLOGICAL_PROCESS	48	0.44098714	3.5415013	0.0	0.0	0.0	708	tags=92%, list=49%, signal=174%
[TOP, DETAILS]	GO:0022613	ribonucleoprotein complex biogenesis	BIOLOGICAL_PROCESS	82	0.27149343	2.8399072	0.0	6.387519E-4	0.005	722	tags=76%, list=50%, signal=142%
[BOTTOM, DETAILS]	GO:0040007	growth	BIOLOGICAL_PROCESS	156	-0.19439474	-2.6390004	0.0	0.035228875	0.026	603	tags=59%, list=42%, signal=90%
[TOP, DETAILS]	GO:0042274	ribosomal small subunit biogenesis	BIOLOGICAL_PROCESS	15	0.53249484	2.5779629	0.0	0.0057878327	0.051	683	tags=100%, list=47%, signal=188%
[BOTTOM, DETAILS]	GO:0007155	cell adhesion	BIOLOGICAL_PROCESS	66	-0.26870883	-2.5389876	0.0	0.04408823	0.064	397	tags=53%, list=27%, signal=70%
[BOTTOM, DETAILS]	GO:0001667	ameboidal-type cell migration	BIOLOGICAL_PROCESS	68	-0.25962606	-2.5266745	0.0	0.03292931	0.072	749	tags=76%, list=52%, signal=151%
[BOTTOM, DETAILS]	GO:0090132	epithelium migration	BIOLOGICAL_PROCESS	60	-0.2775613	-2.515208	0.0020242915	0.026435427	0.076	749	tags=78%, list=52%, signal=156%
[BOTTOM, DETAILS]	GO:0090130	tissue migration	BIOLOGICAL_PROCESS	60	-0.2775613	-2.4890869	0.0	0.024128387	0.085	749	tags=78%, list=52%, signal=156%
[TOP, DETAILS]	GO:0006364	rRNA processing	BIOLOGICAL_PROCESS	23	0.43869352	2.48908	0.0	0.0093559595	0.098	695	tags=91%, list=48%, signal=173%
[TOP, DETAILS]	GO:0016072	rRNA metabolic process	BIOLOGICAL_PROCESS	23	0.43869352	2.4846907	0.0	0.0086615365	0.104	695	tags=91%, list=48%, signal=173%
[BOTTOM, DETAILS]	GO:0034329	cell junction assembly	BIOLOGICAL_PROCESS	84	-0.23274595	-2.4739945	0.0	0.023263764	0.099	407	tags=50%, list=28%, signal=66%
[BOTTOM, DETAILS]	GO:0048589	developmental growth	BIOLOGICAL_PROCESS	132	-0.1881832	-2.4475946	0.0	0.024375102	0.119	652	tags=62%, list=45%, signal=103%
[BOTTOM, DETAILS]	GO:0010631	epithelial cell migration	BIOLOGICAL_PROCESS	60	-0.2775613	-2.4444664	0.0	0.021653704	0.121	749	tags=78%, list=52%, signal=156%
[BOTTOM, DETAILS]	GO:0051960	regulation of nervous system development	BIOLOGICAL_PROCESS	135	-0.18867704	-2.4197946	0.0	0.021986568	0.135	482	tags=50%, list=33%, signal=69%
[BOTTOM, DETAILS]	GO:0022610	biological adhesion	BIOLOGICAL_PROCESS	67	-0.26060414	-2.4125836	0.0	0.020451043	0.139	397	tags=52%, list=27%, signal=69%
[BOTTOM, DETAILS]	GO:0007423	sensory organ development	BIOLOGICAL_PROCESS	162	-0.17425288	-2.4058204	0.0	0.020089237	0.15	411	tags=44%, list=28%, signal=54%
[TOP, DETAILS]	GO:0042255	ribosome assembly	BIOLOGICAL_PROCESS	19	0.46313578	2.399171	0.0021097045	0.011966723	0.147	708	tags=95%, list=49%, signal=183%
[BOTTOM, DETAILS]	GO:0051146	striated muscle cell differentiation	BIOLOGICAL_PROCESS	36	-0.33782503	-2.3963108	0.0	0.020130128	0.161	569	tags=72%, list=39%, signal=116%
[TOP, DETAILS]	GO:0042273	ribosomal large subunit biogenesis	BIOLOGICAL_PROCESS	22	0.4252426	2.3954854	0.002016129	0.011149722	0.153	708	tags=91%, list=49%, signal=175%
[BOTTOM, DETAILS]	GO:0060284	regulation of cell development	BIOLOGICAL_PROCESS	141	-0.18175596	-2.3711016	0.0	0.021497326	0.184	615	tags=59%, list=43%, signal=92%
[BOTTOM, DETAILS]	GO:0003002	regionalization	BIOLOGICAL_PROCESS	156	-0.1683065	-2.3584163	0.0	0.022201566	0.203	683	tags=62%, list=47%, signal=105%
[BOTTOM, DETAILS]	GO:0098609	cell-cell adhesion	BIOLOGICAL_PROCESS	44	-0.30427313	-2.3307035	0.0	0.025697162	0.239	396	tags=57%, list=27%, signal=76%
[BOTTOM, DETAILS]	GO:0042127	regulation of cell population proliferation	BIOLOGICAL_PROCESS	80	-0.22596999	-2.327422	0.002016129	0.024863075	0.246	578	tags=61%, list=40%, signal=96%
[TOP, DETAILS]	GO:0008063	Toll signaling pathway	BIOLOGICAL_PROCESS	41	0.30945227	2.3171906	0.0021141649	0.017998768	0.263	587	tags=71%, list=41%, signal=116%
[BOTTOM, DETAILS]	GO:0007297	ovarian follicle cell migration	BIOLOGICAL_PROCESS	53	-0.2660472	-2.3163698	0.0020449897	0.02628577	0.276	749	tags=77%, list=52%, signal=155%
[BOTTOM, DETAILS]	GO:0061061	muscle structure development	BIOLOGICAL_PROCESS	75	-0.23442742	-2.301929	0.0	0.027091097	0.298	740	tags=73%, list=51%, signal=142%
[BOTTOM, DETAILS]	GO:0008283	cell population proliferation	BIOLOGICAL_PROCESS	120	-0.18280542	-2.2953205	0.0	0.02689912	0.312	578	tags=57%, list=40%, signal=87%
[BOTTOM, DETAILS]	GO:0045595	regulation of cell differentiation	BIOLOGICAL_PROCESS	163	-0.1623113	-2.2720704	0.0019762847	0.029853264	0.354	671	tags=61%, list=46%, signal=101%
[BOTTOM, DETAILS]	GO:2000241	regulation of reproductive process	BIOLOGICAL_PROCESS	44	-0.2958436	-2.27157	0.003976143	0.02849334	0.355	605	tags=70%, list=42%, signal=117%
[BOTTOM, DETAILS]	GO:0007298	border follicle cell migration	BIOLOGICAL_PROCESS	49	-0.27693453	-2.2552736	0.0019047619	0.030404884	0.383	706	tags=76%, list=49%, signal=143%
[TOP, DETAILS]	GO:0034470	ncRNA processing	BIOLOGICAL_PROCESS	26	0.371506	2.2537122	0.0	0.024957014	0.381	695	tags=85%, list=48%, signal=160%
[BOTTOM, DETAILS]	GO:0042692	muscle cell differentiation	BIOLOGICAL_PROCESS	39	-0.30780166	-2.2486575	0.0	0.030366428	0.4	569	tags=69%, list=39%, signal=111%
[BOTTOM, DETAILS]	GO:0045165	cell fate commitment	BIOLOGICAL_PROCESS	109	-0.19143917	-2.2418113	0.001968504	0.030071596	0.413	740	tags=69%, list=51%, signal=130%
[BOTTOM, DETAILS]	GO:0035220	wing disc development	BIOLOGICAL_PROCESS	146	-0.16563752	-2.2396529	0.0	0.029037332	0.415	578	tags=55%, list=40%, signal=82%
[BOTTOM, DETAILS]	GO:0007169	transmembrane receptor protein tyrosine kinase signaling pathway	BIOLOGICAL_PROCESS	70	-0.22857143	-2.2377539	0.0019880715	0.028429566	0.424	740	tags=73%, list=51%, signal=142%
[BOTTOM, DETAILS]	GO:0034330	cell junction organization	BIOLOGICAL_PROCESS	110	-0.18807843	-2.2340775	0.004201681	0.0281728	0.429	407	tags=45%, list=28%, signal=58%
[BOTTOM, DETAILS]	GO:1905879	regulation of oogenesis	BIOLOGICAL_PROCESS	34	-0.32523745	-2.2145817	0.0	0.031189166	0.47	605	tags=74%, list=42%, signal=123%
[BOTTOM, DETAILS]	GO:0040012	regulation of locomotion	BIOLOGICAL_PROCESS	44	-0.28462586	-2.2110376	0.0018348624	0.030861702	0.479	555	tags=66%, list=38%, signal=104%
[BOTTOM, DETAILS]	GO:0007525	somatic muscle development	BIOLOGICAL_PROCESS	28	-0.35996374	-2.2066863	0.0	0.030335173	0.485	730	tags=86%, list=50%, signal=170%
[BOTTOM, DETAILS]	GO:0007156	homophilic cell adhesion via plasma membrane adhesion molecules	BIOLOGICAL_PROCESS	21	-0.39869675	-2.2057822	0.0019267823	0.02939972	0.485	328	tags=62%, list=23%, signal=79%
[BOTTOM, DETAILS]	GO:0007219	Notch signaling pathway	BIOLOGICAL_PROCESS	39	-0.30003828	-2.1965759	0.0019455253	0.030275004	0.502	135	tags=38%, list=9%, signal=41%
[BOTTOM, DETAILS]	GO:0030856	regulation of epithelial cell differentiation	BIOLOGICAL_PROCESS	25	-0.35864884	-2.1551692	0.0	0.03803907	0.605	706	tags=84%, list=49%, signal=161%
[BOTTOM, DETAILS]	GO:0097435	supramolecular fiber organization	BIOLOGICAL_PROCESS	80	-0.2114019	-2.1497195	0.004048583	0.03827928	0.619	381	tags=46%, list=26%, signal=59%
[BOTTOM, DETAILS]	GO:0002052	positive regulation of neuroblast proliferation	BIOLOGICAL_PROCESS	15	-0.44696015	-2.142834	0.0	0.039168507	0.635	229	tags=60%, list=16%, signal=71%
[BOTTOM, DETAILS]	GO:0072091	regulation of stem cell proliferation	BIOLOGICAL_PROCESS	35	-0.31177482	-2.1423645	0.0019762847	0.03819257	0.637	470	tags=63%, list=33%, signal=91%
[BOTTOM, DETAILS]	GO:0010648	negative regulation of cell communication	BIOLOGICAL_PROCESS	118	-0.17189093	-2.1417246	0.0	0.037197396	0.637	557	tags=54%, list=39%, signal=81%
[BOTTOM, DETAILS]	GO:0010632	regulation of epithelial cell migration	BIOLOGICAL_PROCESS	22	-0.3818948	-2.1183984	0.007575758	0.042095117	0.682	706	tags=86%, list=49%, signal=166%
[BOTTOM, DETAILS]	GO:1902692	regulation of neuroblast proliferation	BIOLOGICAL_PROCESS	32	-0.3074611	-2.117081	0.0	0.04122554	0.685	470	tags=63%, list=33%, signal=91%
[BOTTOM, DETAILS]	GO:0051094	positive regulation of developmental process	BIOLOGICAL_PROCESS	109	-0.1790741	-2.1117325	0.0037807184	0.04144753	0.694	730	tags=67%, list=50%, signal=125%
[BOTTOM, DETAILS]	GO:0050767	regulation of neurogenesis	BIOLOGICAL_PROCESS	109	-0.17604116	-2.1073616	0.0038022813	0.041794937	0.706	482	tags=50%, list=33%, signal=69%
[BOTTOM, DETAILS]	GO:0023057	negative regulation of signaling	BIOLOGICAL_PROCESS	118	-0.17189093	-2.1052434	0.0	0.041092988	0.708	557	tags=54%, list=39%, signal=81%
[BOTTOM, DETAILS]	GO:0031175	neuron projection development	BIOLOGICAL_PROCESS	162	-0.14327331	-2.090745	0.0	0.04426498	0.743	665	tags=59%, list=46%, signal=96%
[BOTTOM, DETAILS]	GO:0040008	regulation of growth	BIOLOGICAL_PROCESS	110	-0.17815736	-2.0894778	0.0021598272	0.043504853	0.747	578	tags=56%, list=40%, signal=87%
[BOTTOM, DETAILS]	GO:0030334	regulation of cell migration	BIOLOGICAL_PROCESS	35	-0.29994938	-2.0857193	0.008385744	0.043383103	0.751	528	tags=66%, list=37%, signal=101%
[BOTTOM, DETAILS]	GO:0055002	striated muscle cell development	BIOLOGICAL_PROCESS	21	-0.3773434	-2.080145	0.0019493178	0.044142917	0.763	565	tags=76%, list=39%, signal=123%
[BOTTOM, DETAILS]	GO:0007167	enzyme linked receptor protein signaling pathway	BIOLOGICAL_PROCESS	87	-0.19415899	-2.077012	0.0019455253	0.044132415	0.767	751	tags=70%, list=52%, signal=137%
[BOTTOM, DETAILS]	GO:0045597	positive regulation of cell differentiation	BIOLOGICAL_PROCESS	75	-0.20318016	-2.0747187	0.0	0.043751735	0.771	725	tags=69%, list=50%, signal=132%
[BOTTOM, DETAILS]	GO:0048569	post-embryonic animal organ development	BIOLOGICAL_PROCESS	162	-0.14849427	-2.065756	0.0019455253	0.045240037	0.788	694	tags=61%, list=48%, signal=104%
[BOTTOM, DETAILS]	GO:0001709	cell fate determination	BIOLOGICAL_PROCESS	44	-0.2663727	-2.0579598	0.0061099795	0.046550736	0.811	482	tags=59%, list=33%, signal=86%
[BOTTOM]	GO:0048638	regulation of developmental growth	BIOLOGICAL_PROCESS	80	-0.19950585	-2.0548036	0.005725191	0.046407193	0.813	578	tags=59%, list=40%, signal=92%
[BOTTOM]	GO:0001738	morphogenesis of a polarized epithelium	BIOLOGICAL_PROCESS	67	-0.22429188	-2.0496752	0.004	0.04700629	0.82	296	tags=42%, list=20%, signal=50%
[BOTTOM]	GO:2000145	regulation of cell motility	BIOLOGICAL_PROCESS	35	-0.29994938	-2.0442252	0.00407332	0.047760196	0.831	528	tags=66%, list=37%, signal=101%
[BOTTOM]	GO:0098742	cell-cell adhesion via plasma-membrane adhesion molecules	BIOLOGICAL_PROCESS	25	-0.33973256	-2.0407014	0.0062240665	0.047809433	0.834	328	tags=56%, list=23%, signal=71%
[TOP, DETAILS]	GO:1901137	carbohydrate derivative biosynthetic process	BIOLOGICAL_PROCESS	42	0.2716728	2.032534	0.0038022813	0.09790022	0.852	616	tags=69%, list=43%, signal=117%
[BOTTOM]	GO:0055001	muscle cell development	BIOLOGICAL_PROCESS	21	-0.3773434	-2.0249195	0.009451796	0.051402926	0.864	565	tags=76%, list=39%, signal=123%
[BOTTOM]	GO:0016197	endosomal transport	BIOLOGICAL_PROCESS	18	-0.3914566	-2.0220566	0.004210526	0.051360454	0.869	647	tags=83%, list=45%, signal=149%
