Tags	GO ID	GO Name	GO Category	Size	ES	NES	Nominal p-val	FDR q-val	FWER p-val	Rank at Max	Leading Edge
[TOP, DETAILS]	GO:0002181	cytoplasmic translation	BIOLOGICAL_PROCESS	90	0.52237445	5.5421486	0.0	0.0	0.0	623	tags=93%, list=44%, signal=157%
[TOP, DETAILS]	GO:0043043	peptide biosynthetic process	BIOLOGICAL_PROCESS	140	0.37113473	4.885192	0.0	0.0	0.0	623	tags=78%, list=44%, signal=126%
[TOP, DETAILS]	GO:0006412	translation	BIOLOGICAL_PROCESS	135	0.37698975	4.824099	0.0	0.0	0.0	623	tags=79%, list=44%, signal=128%
[TOP, DETAILS]	GO:0042254	ribosome biogenesis	BIOLOGICAL_PROCESS	52	0.47707105	4.004563	0.0	0.0	0.0	623	tags=90%, list=44%, signal=156%
[TOP, DETAILS]	GO:0042273	ribosomal large subunit biogenesis	BIOLOGICAL_PROCESS	25	0.5473822	3.255534	0.0	8.18584E-5	0.001	592	tags=96%, list=42%, signal=163%
[BOTTOM, DETAILS]	GO:0034330	cell junction organization	BIOLOGICAL_PROCESS	111	-0.27589303	-3.225123	0.0	0.0	0.0	770	tags=80%, list=55%, signal=164%
[TOP, DETAILS]	GO:0022613	ribonucleoprotein complex biogenesis	BIOLOGICAL_PROCESS	72	0.32207206	3.153914	0.0	2.0679212E-4	0.003	623	tags=75%, list=44%, signal=128%
[BOTTOM, DETAILS]	GO:0034329	cell junction assembly	BIOLOGICAL_PROCESS	86	-0.2959911	-3.0892193	0.0	8.418604E-4	0.001	770	tags=83%, list=55%, signal=172%
[BOTTOM, DETAILS]	GO:0051960	regulation of nervous system development	BIOLOGICAL_PROCESS	136	-0.24155688	-3.0850537	0.0	5.612403E-4	0.001	789	tags=78%, list=56%, signal=161%
[BOTTOM, DETAILS]	GO:0022610	biological adhesion	BIOLOGICAL_PROCESS	71	-0.31318745	-3.0343785	0.0	8.1786E-4	0.002	770	tags=85%, list=55%, signal=178%
[BOTTOM, DETAILS]	GO:0098609	cell-cell adhesion	BIOLOGICAL_PROCESS	46	-0.3773132	-3.020655	0.0	6.5428804E-4	0.002	740	tags=89%, list=53%, signal=182%
[TOP, DETAILS]	GO:0006364	rRNA processing	BIOLOGICAL_PROCESS	27	0.4909223	3.01043	0.0	1.7725039E-4	0.003	623	tags=93%, list=44%, signal=163%
[TOP, DETAILS]	GO:0016072	rRNA metabolic process	BIOLOGICAL_PROCESS	27	0.4909223	2.979116	0.0	1.5509408E-4	0.003	623	tags=93%, list=44%, signal=163%
[BOTTOM, DETAILS]	GO:0007155	cell adhesion	BIOLOGICAL_PROCESS	70	-0.31062326	-2.9529178	0.0	5.4524E-4	0.002	770	tags=84%, list=55%, signal=177%
[BOTTOM, DETAILS]	GO:0007417	central nervous system development	BIOLOGICAL_PROCESS	83	-0.27505633	-2.8668396	0.0	0.001158506	0.005	771	tags=81%, list=55%, signal=168%
[BOTTOM, DETAILS]	GO:0060284	regulation of cell development	BIOLOGICAL_PROCESS	140	-0.21839964	-2.8553176	0.0	0.0012148038	0.006	798	tags=76%, list=57%, signal=159%
[BOTTOM, DETAILS]	GO:0007423	sensory organ development	BIOLOGICAL_PROCESS	174	-0.19725259	-2.8279345	0.0	0.0014146798	0.008	767	tags=72%, list=55%, signal=139%
[TOP, DETAILS]	GO:0006457	protein folding	BIOLOGICAL_PROCESS	32	0.41736513	2.8025615	0.0	4.5878798E-4	0.01	611	tags=84%, list=44%, signal=146%
[TOP, DETAILS]	GO:0042255	ribosome assembly	BIOLOGICAL_PROCESS	20	0.5208093	2.7996745	0.0	4.1290917E-4	0.01	612	tags=95%, list=44%, signal=166%
[TOP, DETAILS]	GO:0034470	ncRNA processing	BIOLOGICAL_PROCESS	30	0.43449786	2.7913911	0.0	4.108534E-4	0.011	572	tags=83%, list=41%, signal=138%
[BOTTOM, DETAILS]	GO:0045165	cell fate commitment	BIOLOGICAL_PROCESS	112	-0.23725672	-2.7913702	0.0	0.0014295834	0.009	760	tags=76%, list=54%, signal=152%
[TOP, DETAILS]	GO:0034660	ncRNA metabolic process	BIOLOGICAL_PROCESS	32	0.41381195	2.7887208	0.0	3.766156E-4	0.011	572	tags=81%, list=41%, signal=134%
[BOTTOM, DETAILS]	GO:0045595	regulation of cell differentiation	BIOLOGICAL_PROCESS	163	-0.19792074	-2.7826774	0.0	0.0012996212	0.009	789	tags=74%, list=56%, signal=149%
[BOTTOM, DETAILS]	GO:0050803	regulation of synapse structure or activity	BIOLOGICAL_PROCESS	57	-0.31250733	-2.7338605	0.0	0.0021066552	0.016	787	tags=86%, list=56%, signal=188%
[BOTTOM, DETAILS]	GO:0045892	negative regulation of transcription, DNA-templated	BIOLOGICAL_PROCESS	110	-0.22517914	-2.7290914	0.0	0.0020664698	0.017	769	tags=75%, list=55%, signal=154%
[BOTTOM, DETAILS]	GO:0050808	synapse organization	BIOLOGICAL_PROCESS	77	-0.27334383	-2.716247	0.0	0.0022660687	0.02	787	tags=82%, list=56%, signal=176%
[BOTTOM, DETAILS]	GO:0030855	epithelial cell differentiation	BIOLOGICAL_PROCESS	133	-0.21170944	-2.7114162	0.0	0.002228034	0.021	777	tags=74%, list=55%, signal=151%
[BOTTOM, DETAILS]	GO:1903507	negative regulation of nucleic acid-templated transcription	BIOLOGICAL_PROCESS	111	-0.21797201	-2.646199	0.0	0.0032837405	0.033	769	tags=75%, list=55%, signal=152%
[BOTTOM, DETAILS]	GO:0010648	negative regulation of cell communication	BIOLOGICAL_PROCESS	117	-0.21134421	-2.6286938	0.0	0.0031815802	0.034	761	tags=74%, list=54%, signal=147%
[TOP, DETAILS]	GO:0061077	chaperone-mediated protein folding	BIOLOGICAL_PROCESS	18	0.5165945	2.6274936	0.0	8.743545E-4	0.028	453	tags=83%, list=32%, signal=121%
[BOTTOM, DETAILS]	GO:0042330	taxis	BIOLOGICAL_PROCESS	121	-0.21083722	-2.6038072	0.0	0.003532845	0.04	798	tags=76%, list=57%, signal=161%
[BOTTOM, DETAILS]	GO:0023057	negative regulation of signaling	BIOLOGICAL_PROCESS	117	-0.21134421	-2.6015885	0.0	0.0034315845	0.041	761	tags=74%, list=54%, signal=147%
[BOTTOM, DETAILS]	GO:0050767	regulation of neurogenesis	BIOLOGICAL_PROCESS	108	-0.2183642	-2.5925462	0.0	0.0038170002	0.048	771	tags=75%, list=55%, signal=154%
[BOTTOM, DETAILS]	GO:0007416	synapse assembly	BIOLOGICAL_PROCESS	58	-0.2972793	-2.5882835	0.0	0.0036352382	0.048	787	tags=84%, list=56%, signal=184%
[BOTTOM, DETAILS]	GO:0061564	axon development	BIOLOGICAL_PROCESS	124	-0.20000002	-2.5673788	0.0	0.004042343	0.055	798	tags=75%, list=57%, signal=158%
[BOTTOM, DETAILS]	GO:0002164	larval development	BIOLOGICAL_PROCESS	59	-0.28552705	-2.5570896	0.0	0.004074934	0.058	783	tags=83%, list=56%, signal=180%
[BOTTOM, DETAILS]	GO:1902679	negative regulation of RNA biosynthetic process	BIOLOGICAL_PROCESS	111	-0.21797201	-2.5553558	0.0	0.0039704405	0.059	769	tags=75%, list=55%, signal=152%
[BOTTOM, DETAILS]	GO:0048667	cell morphogenesis involved in neuron differentiation	BIOLOGICAL_PROCESS	159	-0.18257181	-2.5199993	0.0	0.0050898846	0.078	798	tags=73%, list=57%, signal=150%
