Tags	GO ID	GO Name	GO Category	Size	ES	NES	Nominal p-val	FDR q-val	FWER p-val	Rank at Max	Leading Edge
[TOP, DETAILS]	GO:0002181	cytoplasmic translation	BIOLOGICAL_PROCESS	109	0.28052628	3.1721048	0.0	0.0	0.0	422	tags=62%, list=37%, signal=89%
[BOTTOM, DETAILS]	GO:0048707	instar larval or pupal morphogenesis	BIOLOGICAL_PROCESS	101	-0.2681344	-3.022155	0.0	0.0015864865	0.001	593	tags=76%, list=52%, signal=144%
[BOTTOM, DETAILS]	GO:0009886	post-embryonic animal morphogenesis	BIOLOGICAL_PROCESS	103	-0.2630508	-3.012684	0.0	7.9324323E-4	0.001	593	tags=76%, list=52%, signal=143%
[TOP, DETAILS]	GO:0006412	translation	BIOLOGICAL_PROCESS	161	0.19708794	2.7913575	0.0	0.001269232	0.006	487	tags=60%, list=43%, signal=89%
[BOTTOM, DETAILS]	GO:0007552	metamorphosis	BIOLOGICAL_PROCESS	106	-0.2401885	-2.7510707	0.0	0.00413205	0.008	593	tags=74%, list=52%, signal=139%
[BOTTOM, DETAILS]	GO:0048569	post-embryonic animal organ development	BIOLOGICAL_PROCESS	106	-0.2401885	-2.7284634	0.0	0.0038755415	0.01	593	tags=74%, list=52%, signal=139%
[BOTTOM, DETAILS]	GO:0048749	compound eye development	BIOLOGICAL_PROCESS	85	-0.25664407	-2.7004528	0.0	0.004099544	0.013	738	tags=88%, list=65%, signal=231%
[BOTTOM, DETAILS]	GO:0060562	epithelial tube morphogenesis	BIOLOGICAL_PROCESS	104	-0.23411009	-2.6929777	0.0	0.0036590493	0.014	626	tags=76%, list=55%, signal=153%
[BOTTOM, DETAILS]	GO:0007560	imaginal disc morphogenesis	BIOLOGICAL_PROCESS	91	-0.24915388	-2.658925	0.0	0.004762178	0.021	593	tags=75%, list=52%, signal=143%
[BOTTOM, DETAILS]	GO:0048563	post-embryonic animal organ morphogenesis	BIOLOGICAL_PROCESS	91	-0.24915388	-2.6523554	0.0	0.0047492944	0.024	593	tags=75%, list=52%, signal=143%
[TOP, DETAILS]	GO:0042254	ribosome biogenesis	BIOLOGICAL_PROCESS	51	0.3209438	2.6214561	0.0	0.003818258	0.027	545	tags=78%, list=48%, signal=143%
[BOTTOM, DETAILS]	GO:0007423	sensory organ development	BIOLOGICAL_PROCESS	110	-0.21621932	-2.5881295	0.0	0.006524957	0.037	744	tags=85%, list=65%, signal=219%
[TOP, DETAILS]	GO:0043043	peptide biosynthetic process	BIOLOGICAL_PROCESS	165	0.18100017	2.5516083	0.0	0.0048029516	0.044	487	tags=58%, list=43%, signal=87%
[TOP, DETAILS]	GO:0042273	ribosomal large subunit biogenesis	BIOLOGICAL_PROCESS	24	0.44515195	2.5475755	0.0	0.0039302055	0.045	501	tags=88%, list=44%, signal=153%
[BOTTOM, DETAILS]	GO:0046530	photoreceptor cell differentiation	BIOLOGICAL_PROCESS	53	-0.29556865	-2.5053034	0.0	0.010197103	0.063	714	tags=91%, list=62%, signal=230%
[BOTTOM, DETAILS]	GO:0045165	cell fate commitment	BIOLOGICAL_PROCESS	79	-0.24603836	-2.488111	0.0	0.009978974	0.068	752	tags=89%, list=66%, signal=241%
[BOTTOM, DETAILS]	GO:0048880	sensory system development	BIOLOGICAL_PROCESS	94	-0.22013874	-2.4405572	0.0	0.013602204	0.098	755	tags=86%, list=66%, signal=233%
[TOP, DETAILS]	GO:0022613	ribonucleoprotein complex biogenesis	BIOLOGICAL_PROCESS	81	0.23153381	2.3931503	0.0	0.0103584835	0.135	501	tags=65%, list=44%, signal=108%
[BOTTOM, DETAILS]	GO:0001654	eye development	BIOLOGICAL_PROCESS	94	-0.22013874	-2.3862336	0.0	0.02007773	0.148	755	tags=86%, list=66%, signal=233%
