Tags	GO ID	GO Name	GO Category	Size	ES	NES	Nominal p-val	FDR q-val	FWER p-val	Rank at Max	Leading Edge
[BOTTOM, DETAILS]	GO:0006260	DNA replication	BIOLOGICAL_PROCESS	26	-0.6386456	-3.9261756	0.0	0.0	0.0	93	tags=69%, list=7%, signal=73%
[BOTTOM, DETAILS]	GO:0006974	cellular response to DNA damage stimulus	BIOLOGICAL_PROCESS	49	-0.404491	-3.328801	0.0	4.033264E-4	0.001	112	tags=47%, list=8%, signal=49%
[BOTTOM, DETAILS]	GO:0006119	oxidative phosphorylation	BIOLOGICAL_PROCESS	28	-0.5193225	-3.258158	0.0	2.6888427E-4	0.001	440	tags=82%, list=31%, signal=117%
[BOTTOM, DETAILS]	GO:0006259	DNA metabolic process	BIOLOGICAL_PROCESS	61	-0.35105637	-3.2146797	0.0	2.016632E-4	0.001	105	tags=41%, list=7%, signal=42%
[BOTTOM, DETAILS]	GO:0006310	DNA recombination	BIOLOGICAL_PROCESS	22	-0.5727338	-3.1852663	0.0	1.6133056E-4	0.001	103	tags=64%, list=7%, signal=68%
[BOTTOM, DETAILS]	GO:0042773	ATP synthesis coupled electron transport	BIOLOGICAL_PROCESS	22	-0.5465063	-3.0866718	0.0	1.3444213E-4	0.001	267	tags=73%, list=19%, signal=88%
[BOTTOM, DETAILS]	GO:0022904	respiratory electron transport chain	BIOLOGICAL_PROCESS	22	-0.5465063	-3.0807996	0.0	1.1523612E-4	0.001	267	tags=73%, list=19%, signal=88%
[BOTTOM, DETAILS]	GO:0022900	electron transport chain	BIOLOGICAL_PROCESS	29	-0.48045307	-3.0361176	0.0	2.0695852E-4	0.002	648	tags=93%, list=46%, signal=169%
[BOTTOM, DETAILS]	GO:0006302	double-strand break repair	BIOLOGICAL_PROCESS	16	-0.6219852	-2.9993198	0.0	1.8396313E-4	0.002	103	tags=69%, list=7%, signal=73%
[BOTTOM, DETAILS]	GO:0006261	DNA-dependent DNA replication	BIOLOGICAL_PROCESS	19	-0.57385886	-2.9604788	0.0	1.6556682E-4	0.002	93	tags=63%, list=7%, signal=67%
[BOTTOM, DETAILS]	GO:0045333	cellular respiration	BIOLOGICAL_PROCESS	27	-0.47653604	-2.9404316	0.0	1.5051529E-4	0.002	281	tags=67%, list=20%, signal=82%
